Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Non-industry income and expenditure/revenue, Operating Expense Rate, Research and development expense rate, Cash flow rate, Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, Total Asset Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Total debt/Total net worth, Contingent liabilities/Net worth, Total Asset Turnover, Revenue per person, Operating profit per person, Allocation rate per person, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Current Liability to Liability, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, Net Income to Total Assets, Total assets to GNP price, Gross Profit to Sales
1,0.345780724418661,0.386583864232561,0.586618429207685,0.586618429207685,0.998704831145061,0.30137920649764,0.000152177625980467,0,0.458101205304346,0.150014748641018,0.150014748641018,0.150014748641018,0.00682124113314276,0.0870450289064408,0.132258793402124,0.0219706704265742,0.847985961003184,6010000000,0.261875344818208,0.368177415148467,0.0189970727436873,0.00536584771375646,0.0359820089955022,0.00709721957023045,0.385880011759119,0.0200015612043631,0.0855914311155105,0.238978369342048,0.0126926839901219,0.00124046566915069,0.000555930674564364,0.120940706723829,0.334931020775898,0.00684735542866775,0.902171489013656,0.00192631191531009,0.000261028510158314,949000000,0.593799247227968,3700000000,0.572843315142675,0.115746463130187,0.641799380688468,0.45912959856842,0.707755813005632,0.00207421963050443,0.586616609588211
1,0.469458392239068,0.526901868408373,0.602091410945675,0.602076997362314,0.999001440873907,0.303451774662171,0.000103263389058174,0,0.464348322051953,0.177952888626691,0.177952888626691,0.177952888626691,0.00901432309390928,0.0968976467714356,0.170143857799202,0.0222174511010873,0.848401204703168,7460000000,0.264211949553582,0.379270518982154,0.00737012009958143,0.00542312567027396,0.0419790104947526,0.00935035177650809,0.393206847425431,0.0420554074745901,0.0770328755711296,0.138242662135583,0.0113818836371217,0.00271242348073553,0.00112432963126575,0.0533581465602699,0.344073686070516,0.0593867379544137,0.931610241293743,0.00231828949242616,0.000139495807852913,8040000000,0.593892519131345,3140000000,0.375512690841653,0.125439274475546,0.616597705691819,0.454211078718356,0.799720090008929,0.00723196223088679,0.602089219607262
1,0.440842392629064,0.488516515873441,0.59164156300898,0.59164156300898,0.99879022054499,0.303293945273082,0.000147205256742504,3360000000,0.464125210739539,0.143567485567401,0.143567485567401,0.143567485567401,0.0121602613548709,0.0855793502157805,0.155155532123221,0.0221551712190268,0.8480737435543,5130000000,0.265497975771421,0.38460750344622,0.0180523258464877,0.00558825680023399,0.0854572713643178,0.0167002041625663,0.382454037674408,0.0302087012564076,0.123971775981275,0.203863030975846,0.0055364649937904,0.00131093705318983,0.00018023182318342,0.162885016627083,0.347173461977604,0.0204233187937396,0.884894515156099,0.00192157506171199,7950000000,4940000000,0.593815441100092,645000000,0.789716005874714,0.122828517802904,0.642618930936787,0.459233987642091,0.74599509554289,0.00386547599689504,0.591637088037
1,0.370106761565836,0.404143690775737,0.602350855446173,0.602350855446173,0.998764222419166,0.303205483471541,0.000345174934309799,1410000000,0.4605604623269,0.153428005562345,0.153428005562345,0.153428005562345,0.0258783671370449,0.0714925494666558,0.131430292987874,0.0220704193774916,0.847527284821463,6660000000,0.26166942521233,0.373290860996237,0.0188110415013816,0.00536584771375646,0.12743628185907,0.0178018007432105,0.380283123402908,0.0199828629421907,0.187999811545373,0.326970149036725,0.0268461421029198,0.0022505480239709,0.000961635456072884,0.147987004939115,0.33888843974978,0.0180600077334075,0.904351888833383,0.00203226619624837,9650000000,5580000000,0.593880163697943,2330000000,0.706398127512495,0.128054820521531,0.651972508906319,0.460437342840768,0.714301693404566,0.00273319838403872,0.602348544312495
1,0.438112416516355,0.4879811553081,0.595093616223929,0.595093616223929,0.998813676631844,0.303148200829559,0.000179120929060596,102000000,0.462420841616131,0.158105431713792,0.158105431713792,0.158105431713792,0.00945293948606259,0.0887549873788779,0.156586578293289,0.0219650919443699,0.847770786701059,5510000000,0.263500944121967,0.381273052419806,0.0133523012247057,0.00570829677293556,0.0464767616191904,0.0193499111378758,0.382465344519572,0.0150628073118448,0.336634808327552,0.382161917183648,0.00709815275063708,0.00346498412575054,0.000217004376096325,0.173474003555513,0.343580592157014,7000000000,0.921638975820153,0.00199976537480173,0.00031946855985063,0.000286890148990009,0.593809744243291,1580000000,0.941873391160885,0.110995524754301,0.641181003762378,0.459020060143652,0.766548103753064,0.0122891245017353,0.595089151641434
1,0.506361819334081,0.561914449381659,0.600217645108751,0.600217645108751,0.999061409884141,0.303423254190636,1340000000,84900000,0.461249926608121,0.159622434789937,0.159622434789937,0.159622434789937,0.0421374230530726,0.114974350622913,0.179483317014386,0.022900048722432,0.848261307879546,0.00012179338379713,0.265668150841939,0.375162996907716,0.0261182392690066,0.00536584771375646,0.167916041979011,0.0465108764302396,0.407566540783791,0.0210628383750868,0.591435638169198,0.66839386640083,0.0174991670280326,0.00536642660440472,0.000468341051333169,0.198226505294857,0.340297549252169,0.00467064296416104,0.922503065603262,0.00254751650317318,0.000198104934403035,0.000179890331695027,0.593920632905685,1430000000,0.863506305695299,0.122218679448247,0.650624652244141,0.460174512854118,0.818787969322743,0.00519667902015572,0.600212775774597
1,0.453956027884756,0.501739921837357,0.665150838149873,0.665150838149873,0.996294747107564,0.272988768976688,0.00382421448996963,0,0.461744797564228,0.14407315325945,0.14407315325945,0.14407315325945,0.000105872922243901,0.0938848627961892,0.161934171876177,0.0219423671358434,0.847780033161147,5720000000,0.263793116845778,0.378208710554748,0.0444505238968074,0.00536584771375646,0,7050000000,0.391284683747541,0.0136959241357218,0.0406005203507054,0.383260096910969,0.00632729751851459,0.00025323631676526,0.000159713210308278,0.210205209091599,0.341533439255667,0,0.890684009122442,0.0017388370974177,0.0403476895854528,0.00496387519549638,0.5728922449298,0.00169745341369162,0.817651881078253,0.110933233663468,0.642172382722562,0.459195279061564,0.764289026252951,0.00373558579096391,0.665149206909514
1,0.31131477599571,0.360886557096204,0.598293431730062,0.598293431730062,0.99851059625835,0.302380565087221,0.000533893692364603,0,0.465178698741015,0.126079811217395,0.126079811217395,0.126079811217395,0.0187395072371705,0.0559400700268708,0.0894027265195451,0.0219670357214552,0.846859481004901,180000000,0.261558306330668,0.387532133676093,0.648867853983713,0.00536584771375646,0.0869565217391304,0.00869820660076671,0.378892381447728,0.00905191919314787,0.176933442784758,0.249245347209879,0.0234783800827349,0.0019484788214343,0.000779996998950338,0.159598596214877,0.346622231692454,0.0475543370333667,0.846494745102971,0.0019839580272808,5910000000,4390000000,0.593861710694095,1770000000,0.517081986717966,0.92212804091503,0.626090110721404,0.457792070797942,0.542325609622844,0.000455569975383209,0.598295150622405
1,0.446887339735777,0.499919695915199,0.600253679067153,0.600253679067153,0.998963194742139,0.303382648773535,0.000112398672076759,0,0.459176501178464,0.166364670683916,0.166364670683916,0.166364670683916,0.0191932483325015,0.0954319680807752,0.164494991338405,0.0220017708599401,0.847931740984678,6270000000,0.263893356955809,0.372033456279572,0.0132538140964262,0.00703239251243053,0.0779610194902549,0.0375100979686559,0.392268379276814,0.00471859693468129,0.145982715001764,0.555760516365071,0.00895510758154006,0.00337457873089735,0.000598878441411167,0.0790436200501728,0.337778118879947,0.0193035749228843,0.928317018187877,0.00216164178620564,0.000281820611341678,7140000000,0.594024649025312,1230000000,0.422938688323378,0.135663961138189,0.639777107288722,0.45881443467413,0.787715345157038,0.00302066059220245,0.600251756497383
1,0.410178910934529,0.45146956475186,0.585724787039306,0.585724787039306,0.998728402779142,0.30338530746156,0.000114248855979257,0,0.461826996468802,0.15334372761367,0.15334372761367,0.15334372761367,0.023201294674592,0.070108297369921,0.139941251788808,0.0217624808385853,0.848004324519975,4700000000,0.263632266436658,0.377472895942774,0.022636536900756,0.00625974943940723,0.0869565217391304,0.00999074658872259,0.384206598674838,0.00714173086696553,0.126628512086435,0.351526367160625,0.00813908506831667,0.00122885966462673,0.00024525578358206,0.176007462715116,0.341708154625855,5450000000,0.90828114098827,0.00188771289053196,0.000136327732534153,4710000000,0.593851736582855,892000000,0.795916207909659,0.110996307210657,0.6352814045386,0.458344648359399,0.741395071548229,0.00391194092309622,0.585726201014161
1,0.447959830351484,0.491782215322019,0.594423384597645,0.594423384597645,0.998900221504032,0.303681872025744,8190000000,34000000,0.461691116646956,0.145548017361257,0.145548017361257,0.145548017361257,0.0276177080024805,0.0874521618760687,0.171650222188747,0.0219740364795757,0.84735675468732,4490000000,0.264033226876782,0.376746395439812,0.0325062238393566,0.00536584771375646,0.107946026986507,0.0110570920787862,0.389701725424572,0.0103970379942153,0.262856632259575,0.462086666994841,0.00619274374628449,0.00286274413372145,0.000201025649581243,0.163348526696686,0.341270758675792,0.00741266560096215,0.929396074527014,0.00225009526865514,0.000142082620390688,8110000000,0.593899658662613,538000000,0.672444568349843,0.125620222752239,0.641048551582168,0.459065549849621,0.79896306038875,0.00324148290694856,0.594421588530521
1,0.392385316628479,0.45146956475186,0.555939117023883,0.555939117023883,0.998291056529169,0.30299230503176,7400000000,0,0.45909430227389,0.148919135308247,0.148919135308247,0.148919135308247,0.00721448341576297,0.0726325217816139,0.141146343300444,0.0210508213793545,0.847667875717789,5280000000,0.263112416563707,0.370468685965501,0.015153338987224,0.00536584771375646,0.0449775112443778,0.0148407091344388,0.358822731281518,0.0535167384882666,0.076693922168502,0.131134124205397,0.0015804163980357,0.00107122123906621,6730000000,0.12435470129384,0.336213957649042,0.039682851219343,0.894696163467435,0.00163397889170314,0.000105636518504561,6400000000,0.593753305111008,358000000,0.638589875262517,0.124468175985545,0.641011726256115,0.459008685109767,0.728648940545382,0.00138803921999996,0.555935806436923
